estimator,mean_train_r2,std_train_r2,mean_test_r2,std_test_r2,mean_train_neg_MAE,std_train_neg_MAE,mean_test_neg_MAE,std_test_neg_MAE,mean_train_neg_RMSE,std_train_neg_RMSE,mean_test_neg_RMSE,std_test_neg_RMSE,params,mean_fit_time,mean_score_time,elem_prop,mat_prop
RandomForestRegressor,0.8636986694450238,0.017272425848179895,-0.2593805392761973,0.19650110940067933,-0.19650052161368925,0.017305190726574313,-0.57920077904751,0.06558953892175706,-0.7755978421001932,0.13639691411804,-2.31737474171807,0.08187711020851496,"{'max_depth': None, 'n_estimators': 500}",11.34899127483368,0.06981384754180908,magpie,dielectric
