estimator,mean_train_r2,std_train_r2,mean_test_r2,std_test_r2,mean_train_neg_MAE,std_train_neg_MAE,mean_test_neg_MAE,std_test_neg_MAE,mean_train_neg_RMSE,std_train_neg_RMSE,mean_test_neg_RMSE,std_test_neg_RMSE,params,mean_fit_time,mean_score_time,elem_prop,mat_prop
RandomForestRegressor,0.8773375893427567,0.0056317575787195265,0.3404577078309366,0.01963831071587785,-0.18867322753769253,0.0031568724857183247,-0.4663676732559144,0.011819411880352501,-0.267706858825783,0.0069881177505289275,-0.6208796027933291,0.01647787100692747,"{'max_features': 0.1, 'n_estimators': 32}",0.8896214962005615,0.009308417638142904,mat2vec,castelli
RandomForestRegressor,0.8834483455842191,0.006934096121516534,0.3545427927344422,0.015723192336419993,-0.18661833862230867,0.0032337138789924483,-0.4611875683118987,0.010806353190257087,-0.2609154536486264,0.008664359317973054,-0.6141964737750352,0.013779256437211361,"{'max_features': 0.1, 'n_estimators': 64}",1.7672718365987141,0.012632926305135092,mat2vec,castelli
RandomForestRegressor,0.8865940908463118,0.008602474396650862,0.35938436896939147,0.01344410773877456,-0.18430163485871978,0.0044797923031000735,-0.46126336966178694,0.010836390976270729,-0.2573026046094558,0.01059535078856131,-0.6118934662270487,0.01286734382993992,"{'max_features': 0.1, 'n_estimators': 128}",3.48040779431661,0.019790172576904297,mat2vec,castelli
RandomForestRegressor,0.8882534787645069,0.007929076698973636,0.36650112113408057,0.02031320509750532,-0.1830911578576171,0.003928654246121363,-0.45692458150681886,0.012095508550075277,-0.2554328130002768,0.009867495342267666,-0.6084899165412327,0.016655735742385228,"{'max_features': 0.1, 'n_estimators': 256}",7.180880626042684,0.04089975357055664,mat2vec,castelli
RandomForestRegressor,0.8892905180386004,0.006761734447194354,0.3677401716619257,0.019206394910495587,-0.18319843758096477,0.003713557795423717,-0.45756286426724646,0.010891830216031344,-0.2542900834344443,0.008711667729901413,-0.60788600960356,0.015738263852434525,"{'max_features': 0.1, 'n_estimators': 512}",13.981103897094727,0.06648914019266765,mat2vec,castelli
RandomForestRegressor,0.8773537874118172,0.005785901087407164,0.3455818358108529,0.018881238867269293,-0.18999319278164806,0.004030174005006608,-0.4652896110328571,0.010574412366373166,-0.26769903984134863,0.007552186248956036,-0.6184383334349136,0.015159463896711729,"{'max_features': 0.25, 'n_estimators': 32}",2.1999874909718833,0.008643706639607748,mat2vec,castelli
RandomForestRegressor,0.8854140708505608,0.0059213669181367055,0.3609589028836382,0.023067507505094006,-0.18492269211693416,0.0031562973076534333,-0.45960614228989627,0.011967211571447617,-0.25872608699219585,0.007464332412557041,-0.6111215886599859,0.017383270583860914,"{'max_features': 0.25, 'n_estimators': 64}",4.17848014831543,0.012968778610229492,mat2vec,castelli
RandomForestRegressor,0.8871235539141121,0.0065701127885737865,0.3637847239508041,0.026966618741373665,-0.18410630994080357,0.0032184442224966925,-0.45950589334844194,0.013945672157435012,-0.25676823833378504,0.008253357635752478,-0.6097596210553039,0.01948854796833416,"{'max_features': 0.25, 'n_estimators': 128}",8.24657146135966,0.019281625747680664,mat2vec,castelli
RandomForestRegressor,0.889143986823617,0.007153329257353732,0.37214645874944036,0.02001618700347079,-0.18275011710953185,0.0038394491973606395,-0.4568602906410177,0.013068940538690184,-0.25444749103514913,0.00917636974064328,-0.6057608685174382,0.016099741343893696,"{'max_features': 0.25, 'n_estimators': 256}",16.737147728602093,0.03490670522054037,mat2vec,castelli
RandomForestRegressor,0.8896097321041112,0.007049956120417833,0.37501233445966076,0.023948260510155122,-0.18203129821911032,0.0033359681347720355,-0.45514786935553525,0.01305031455499828,-0.2539116039330467,0.009013965657013186,-0.6043596224384534,0.017876099020602294,"{'max_features': 0.25, 'n_estimators': 512}",33.544336239496864,0.06615654627482097,mat2vec,castelli
RandomForestRegressor,0.8791459422398328,0.006444029302517808,0.3499931936937622,0.022080557417654578,-0.1882296080448996,0.003932667596507305,-0.46355773185203103,0.013060675529020741,-0.26571472742497676,0.008175676588334875,-0.6163250367213123,0.016098064982656996,"{'max_features': 0.33, 'n_estimators': 32}",2.674109141031901,0.00797883669535319,mat2vec,castelli
RandomForestRegressor,0.8861738838527161,0.007430952676504845,0.36176578514797075,0.020453981445082214,-0.18473894685079276,0.00458908145170556,-0.4605961082270767,0.013907123869795144,-0.25783051787762284,0.00938920114023498,-0.6107515189500742,0.01641628397732277,"{'max_features': 0.33, 'n_estimators': 64}",5.622237761815389,0.011967976888020834,mat2vec,castelli
RandomForestRegressor,0.888012086296138,0.006962488573744613,0.37047743368867553,0.022303318035423705,-0.18275169641497743,0.0030349101943471448,-0.4559849243774252,0.013166129888121356,-0.25574231901864564,0.008742051554627482,-0.606565906095469,0.017424436088360088,"{'max_features': 0.33, 'n_estimators': 128}",10.75089987119039,0.019281784693400066,mat2vec,castelli
RandomForestRegressor,0.8889315994425963,0.006727412376062079,0.3715448270084923,0.02167170707977845,-0.18266077295434946,0.003606744536801214,-0.45554419760345133,0.012769984619671864,-0.2547057002598265,0.008703609563836485,-0.6060353459029928,0.016516042149582532,"{'max_features': 0.33, 'n_estimators': 256}",21.373270114262898,0.03490710258483887,mat2vec,castelli
RandomForestRegressor,0.8904834239152116,0.006804751420971682,0.3745456075298164,0.020444449774655992,-0.1816860878018057,0.0032489482702471985,-0.45471590729683253,0.012661592078501751,-0.25290997931876286,0.00874249081266914,-0.6045981731190028,0.01620996404425634,"{'max_features': 0.33, 'n_estimators': 512}",42.99530943234762,0.06467596689860027,mat2vec,castelli
