estimator,mean_train_r2,std_train_r2,mean_test_r2,std_test_r2,mean_train_neg_MAE,std_train_neg_MAE,mean_test_neg_MAE,std_test_neg_MAE,mean_train_neg_RMSE,std_train_neg_RMSE,mean_test_neg_RMSE,std_test_neg_RMSE,params,mean_fit_time,mean_score_time,elem_prop,mat_prop
RandomForestRegressor,0.8834972176190306,0.00518314492102264,0.519069886197549,0.02193052638022435,-8.907223364402844,0.28669917602380324,-19.57358646056848,0.4819857892020567,-14.701187721644834,0.4922835695714594,-29.856071303948426,1.1540961858926417,"{'max_features': 0.1, 'n_estimators': 32}",0.902252991994222,0.008311192194620768,mat2vec,mp_shear_modulus
RandomForestRegressor,0.8860880167557186,0.006043049882517694,0.5203639635849245,0.007002121861859483,-8.681859625503767,0.26613329835010413,-19.571637077080965,0.5679176826415274,-14.533611597007237,0.4878731444865,-29.819206160369816,0.8213330899352151,"{'max_features': 0.1, 'n_estimators': 64}",1.8002050717671711,0.011968056360880533,mat2vec,mp_shear_modulus
RandomForestRegressor,0.8920227513788482,0.007737611757431246,0.5255394852126867,0.014675104969532395,-8.568730659380487,0.2785578280414874,-19.336162985800623,0.5686023654145029,-14.14860695529133,0.6408511610441027,-29.65719279901181,0.9810319718755501,"{'max_features': 0.1, 'n_estimators': 128}",3.5944681962331138,0.019614458084106445,mat2vec,mp_shear_modulus
RandomForestRegressor,0.8910995047589857,0.006422441166764447,0.525634025409306,0.016444369686421312,-8.535976448800158,0.27015192652219944,-19.341097068915094,0.6382218559915029,-14.210744785654121,0.5491553057013292,-29.65596454010313,1.0818576457332665,"{'max_features': 0.1, 'n_estimators': 256}",7.195545355478923,0.035571893056233726,mat2vec,mp_shear_modulus
RandomForestRegressor,0.8924003625661845,0.00618042918329946,0.5257717757112002,0.016645301038416487,-8.502744375078523,0.2895296420539652,-19.356243839844012,0.5284116939661695,-14.126367518629811,0.5472737466663008,-29.648868774595414,1.0118922983548446,"{'max_features': 0.1, 'n_estimators': 512}",14.308503945668539,0.0654911994934082,mat2vec,mp_shear_modulus
RandomForestRegressor,0.8847434432442082,0.007944534714888159,0.5086219579339187,0.006645674184846031,-8.868829960957768,0.25421858939119607,-19.658256242395865,0.6065905797090732,-14.617665502952734,0.6319653059834862,-30.18106715562917,0.7880324123783977,"{'max_features': 0.25, 'n_estimators': 32}",2.1635725498199463,0.00797875722249349,mat2vec,mp_shear_modulus
RandomForestRegressor,0.8896686320049717,0.007453013202061125,0.5280922484879992,0.012681499032319967,-8.680698756519169,0.3238659147647902,-19.24787571028094,0.3980213961268354,-14.303248836383057,0.6289206580823309,-29.575931132550465,0.87883126558693,"{'max_features': 0.25, 'n_estimators': 64}",4.1160101890563965,0.011968135833740234,mat2vec,mp_shear_modulus
RandomForestRegressor,0.8926403004932996,0.006346690297392496,0.5304523151191297,0.014456652871316871,-8.45242180056112,0.2701816949281355,-19.243821522070764,0.5659321139232333,-14.111136144573086,0.5779873540384689,-29.503855524226925,0.9916465612063177,"{'max_features': 0.25, 'n_estimators': 128}",8.785838842391968,0.019614299138387043,mat2vec,mp_shear_modulus
RandomForestRegressor,0.8922557397645065,0.005368012393364811,0.5300811634928857,0.012481735703038338,-8.462024958230801,0.26241093573959406,-19.24202648599695,0.501805282943909,-14.136815140288805,0.4964947172199995,-29.513710421635484,0.8784302190247518,"{'max_features': 0.25, 'n_estimators': 256}",18.176843563715618,0.042885382970174156,mat2vec,mp_shear_modulus
RandomForestRegressor,0.8935504837562336,0.006727058720607596,0.5348774904069069,0.013481477856038654,-8.433100597121104,0.29347845181301874,-19.064540880176278,0.5757717326322376,-14.049948989452202,0.5857223517905129,-29.364429270236474,0.9605925165563598,"{'max_features': 0.25, 'n_estimators': 512}",32.7759006023407,0.06482648849487305,mat2vec,mp_shear_modulus
RandomForestRegressor,0.8884051349772197,0.005673757763331997,0.5227171723910659,0.009234029464149376,-8.705193069957813,0.2797408070508279,-19.391584827572498,0.6391322746452595,-14.387713659660918,0.5299603073782848,-29.747408413872957,0.9103636274887291,"{'max_features': 0.33, 'n_estimators': 32}",2.686819394429525,0.00797875722249349,mat2vec,mp_shear_modulus
RandomForestRegressor,0.8918081854880623,0.005300403352690326,0.5251811628157761,0.015054967995226631,-8.522267886906729,0.2694489712899656,-19.29910391403121,0.702355137952382,-14.165472201214016,0.47187295357772824,-29.671602347430895,1.081018202123377,"{'max_features': 0.33, 'n_estimators': 64}",6.313838481903076,0.014627695083618164,mat2vec,mp_shear_modulus
RandomForestRegressor,0.8928904111998927,0.005998873506923197,0.5323058233007077,0.01550542567635812,-8.4257914975867,0.2577364543174965,-19.129814844169605,0.5948254943177597,-14.094614595632779,0.5425858749945635,-29.445880463603288,1.031500643801467,"{'max_features': 0.33, 'n_estimators': 128}",11.411206404368082,0.019946813583374023,mat2vec,mp_shear_modulus
RandomForestRegressor,0.892729662728044,0.005424553553861445,0.5356493897435783,0.015213965480224429,-8.43122211757419,0.2715517301308335,-19.09142096981276,0.4909249557133977,-14.105612115531097,0.500577086054797,-29.33851315990134,0.9672091012710428,"{'max_features': 0.33, 'n_estimators': 256}",21.578404188156128,0.03623652458190918,mat2vec,mp_shear_modulus
RandomForestRegressor,0.8928742228133079,0.0054585546437568334,0.5321782703300911,0.017538060963179895,-8.423868051596552,0.23456679180446188,-19.12276742797382,0.4520939237859326,-14.095806186619315,0.4963794059090768,-29.44687804954185,1.0133995224657075,"{'max_features': 0.33, 'n_estimators': 512}",45.11474140485128,0.0794667402903239,mat2vec,mp_shear_modulus
