estimator,mean_train_r2,std_train_r2,mean_test_r2,std_test_r2,mean_train_neg_MAE,std_train_neg_MAE,mean_test_neg_MAE,std_test_neg_MAE,mean_train_neg_RMSE,std_train_neg_RMSE,mean_test_neg_RMSE,std_test_neg_RMSE,params,mean_fit_time,mean_score_time,elem_prop,mat_prop
RandomForestRegressor,0.9294402853557163,0.0030190709017173132,0.602313174442562,0.017362943685652638,-0.06580934983694531,0.00020531881544423854,-0.1602711665674926,0.0016014586570540304,-0.0984401212305825,0.001380849892053408,-0.23352402633222216,0.008936664761794132,"{'max_features': 0.1, 'n_estimators': 32}",1.050523281097412,0.009973446528116861,mat2vec,elasticity_log10(K_VRH)
RandomForestRegressor,0.9342782688241154,0.0009269088723124913,0.6041810129993067,0.012889779684116823,-0.06368957839459603,0.00034689477535923335,-0.1600546772712794,0.0021548923338182793,-0.09503490616217815,0.00039302722726707165,-0.2329796606865232,0.007637322966694588,"{'max_features': 0.1, 'n_estimators': 64}",1.732033650080363,0.01263284683227539,mat2vec,elasticity_log10(K_VRH)
RandomForestRegressor,0.9369026063345668,0.0008213996005157924,0.6034351266848283,0.012234038676573123,-0.06249760244964316,0.0004037312107178655,-0.159588500769284,0.001395812620391989,-0.09312203347727284,0.0008632583038004508,-0.23320858688363552,0.007729784149786596,"{'max_features': 0.1, 'n_estimators': 128}",3.632949113845825,0.019946813583374023,mat2vec,elasticity_log10(K_VRH)
RandomForestRegressor,0.937801800822719,0.000577914458958558,0.6065315645652932,0.017491131617490985,-0.06181781595603699,0.00028908329404567717,-0.1586819191683321,0.0011046174149812926,-0.0924581116566488,0.0008642617888784026,-0.23224852489138947,0.008110409454180222,"{'max_features': 0.1, 'n_estimators': 256}",7.449406544367473,0.035572052001953125,mat2vec,elasticity_log10(K_VRH)
RandomForestRegressor,0.9390875114716595,0.000948248051448215,0.6095346107205891,0.016270225827298968,-0.0613337838097544,0.0005494207467273634,-0.15812046340321181,0.0011553626868784223,-0.09149638409432927,0.0010821555163813997,-0.23137068308538375,0.007956909124075208,"{'max_features': 0.1, 'n_estimators': 512}",13.1455028851827,0.06482664744059245,mat2vec,elasticity_log10(K_VRH)
RandomForestRegressor,0.9310732120193358,0.001213339079719223,0.608985375603552,0.021037539396171916,-0.06436182373408235,0.0005211629518954188,-0.15675685859717567,0.0012878111256036623,-0.09733900710707176,0.0018692599713096532,-0.23146630609938623,0.008022267094581346,"{'max_features': 0.25, 'n_estimators': 32}",1.9092260201772053,0.00797891616821289,mat2vec,elasticity_log10(K_VRH)
RandomForestRegressor,0.9371400640892716,9.002192451632242e-05,0.6102147468215634,0.0225437566383379,-0.062056534619726426,5.017003965727942e-05,-0.15760586062424775,0.002223603848115811,-0.09295112622126254,0.0009240204965449115,-0.231186468054123,0.010674335939920971,"{'max_features': 0.25, 'n_estimators': 64}",3.8410587310791016,0.01263284683227539,mat2vec,elasticity_log10(K_VRH)
RandomForestRegressor,0.9372763117843492,0.0011790530099283296,0.6165102750040131,0.017802253025931383,-0.06157269546946003,0.0007972417113392246,-0.15627310181522283,0.0010384670645001324,-0.09284788295083884,0.001373869011270039,-0.22930031113238322,0.00871444944427384,"{'max_features': 0.25, 'n_estimators': 128}",7.903552691141765,0.019433101018269856,mat2vec,elasticity_log10(K_VRH)
RandomForestRegressor,0.9400367996558608,0.00042463461207586104,0.6166380418473831,0.017593583479941267,-0.06057817168008548,0.0008903909427804958,-0.15642199576359594,0.0006766886680691314,-0.09078689671336126,0.0012297617884607745,-0.229243960060772,0.008154837393986657,"{'max_features': 0.25, 'n_estimators': 256}",16.052477995554607,0.034241676330566406,mat2vec,elasticity_log10(K_VRH)
RandomForestRegressor,0.9401787512858139,0.00029340803130777716,0.6187074642330452,0.015120557835731619,-0.06052636156346728,0.000603399796749,-0.15583557398234685,0.001312025573326755,-0.09067892098551994,0.0011459206362514015,-0.22864832282365155,0.007911851009432534,"{'max_features': 0.25, 'n_estimators': 512}",32.41689944267273,0.08643539746602376,mat2vec,elasticity_log10(K_VRH)
RandomForestRegressor,0.9307157954803499,0.0037792214720202655,0.5993532411211969,0.018998021198041587,-0.06473840332737539,0.0007982343363871075,-0.15896131529261945,0.002227469952816273,-0.09752718578847291,0.002024086789909472,-0.23439140736920075,0.00948013784428428,"{'max_features': 0.33, 'n_estimators': 32}",2.48634926478068,0.007978518803914389,mat2vec,elasticity_log10(K_VRH)
RandomForestRegressor,0.9361099582523501,0.0010242424372469828,0.6095561764976747,0.018288241403080534,-0.06222005901927552,0.0003431300021239465,-0.1578346672050808,0.0017004963778069733,-0.09370126517358539,0.0006424098763691556,-0.23138455198793903,0.009207499698027588,"{'max_features': 0.33, 'n_estimators': 64}",4.949094772338867,0.011635541915893555,mat2vec,elasticity_log10(K_VRH)
RandomForestRegressor,0.9391337016985549,0.0007359653904925422,0.6175655340624747,0.01894913874422654,-0.06136624172322036,3.92890216601886e-05,-0.15538434251531905,0.0013855503447342667,-0.09145923741142666,0.0005768182480821643,-0.22898035968847977,0.009046494122535246,"{'max_features': 0.33, 'n_estimators': 128}",9.856985886891684,0.018949349721272785,mat2vec,elasticity_log10(K_VRH)
RandomForestRegressor,0.9394386425829899,0.0005262092785242686,0.6202707539899929,0.020589487615603235,-0.06071381028422405,0.0005186904823387145,-0.15535375457223924,0.0011574804433288955,-0.09123422992518071,0.0009112028841816879,-0.2281404932155947,0.009031638079776165,"{'max_features': 0.33, 'n_estimators': 256}",19.794047753016155,0.03390940030415853,mat2vec,elasticity_log10(K_VRH)
