estimator,mean_train_r2,std_train_r2,mean_test_r2,std_test_r2,mean_train_neg_MAE,std_train_neg_MAE,mean_test_neg_MAE,std_test_neg_MAE,mean_train_neg_RMSE,std_train_neg_RMSE,mean_test_neg_RMSE,std_test_neg_RMSE,params,mean_fit_time,mean_score_time,elem_prop,mat_prop
RandomForestRegressor,0.8043045967702174,0.014304814293579387,0.4500611145324352,0.04715312731576511,-2.2106624313110395,0.08272483638669512,-4.4506458328058685,0.18411160166604626,-5.355389324153802,0.1504540186862345,-8.967512509435897,0.208720898519927,"{'max_features': 0.1, 'n_estimators': 32}",3.533386707305908,0.009308656056722006,mat2vec,mp_mu_b
RandomForestRegressor,0.8071484726691015,0.014245762418311584,0.4597455556433044,0.03772880660898014,-2.200379553031451,0.09079732360462703,-4.4607597192097606,0.19706966313177357,-5.31633894205327,0.15373746832911458,-8.892960869266721,0.19036367560905926,"{'max_features': 0.1, 'n_estimators': 64}",7.254121462504069,0.01529224713643392,mat2vec,mp_mu_b
RandomForestRegressor,0.8076179777442425,0.014532477148101759,0.45612565609461236,0.037158288118267185,-2.1888908181509827,0.08858445189329327,-4.43572845136192,0.20245618736194604,-5.309668257308931,0.15832902938164825,-8.923221373890156,0.19556878056974128,"{'max_features': 0.1, 'n_estimators': 128}",14.107048193613688,0.02593096097310384,mat2vec,mp_mu_b
RandomForestRegressor,0.8102299585002855,0.013817398625499218,0.451245500207039,0.036729590907200876,-2.1713252661982256,0.08381824708068639,-4.459785052595708,0.1850776048054859,-5.273874125927548,0.15082763601993207,-8.962614260492934,0.1336150789862144,"{'max_features': 0.1, 'n_estimators': 256}",29.492353359858196,0.05884265899658203,mat2vec,mp_mu_b
RandomForestRegressor,0.8099940917827886,0.01393990941774206,0.46113151502758454,0.043187907996851675,-2.1690518613985903,0.06104898683585714,-4.433363421117839,0.19698230627794103,-5.2768076655907,0.14593459719917468,-8.878975243003083,0.22379538076454647,"{'max_features': 0.1, 'n_estimators': 512}",56.9175283908844,0.09208718935648601,mat2vec,mp_mu_b
RandomForestRegressor,0.7994466995732078,0.014231940759655684,0.4328141820893993,0.06707214403522745,-2.243298835966249,0.08890779276586655,-4.527308253463086,0.16153321360135497,-5.421788091723144,0.14806475931781243,-9.096818860158653,0.3474525077772972,"{'max_features': 0.25, 'n_estimators': 32}",12.004671812057495,0.010970830917358398,mat2vec,mp_mu_b
RandomForestRegressor,0.8043002489774261,0.01439157338700288,0.4584318864812765,0.04925435805070182,-2.2085745214411263,0.06825345970593431,-4.465585889851583,0.1937573713506983,-5.355720579343884,0.15894027412291248,-8.898583618940721,0.2793680730937709,"{'max_features': 0.25, 'n_estimators': 64}",22.654561042785645,0.016289710998535156,mat2vec,mp_mu_b
RandomForestRegressor,0.8089086302088263,0.012668231943607453,0.45514254012447264,0.03370765809129547,-2.1798201134867683,0.06460045412674241,-4.464209653395078,0.21048322895844834,-5.292963434945576,0.13403466823062318,-8.93196424696154,0.12153011211892267,"{'max_features': 0.25, 'n_estimators': 128}",49.00036104520162,0.028590599695841473,mat2vec,mp_mu_b
RandomForestRegressor,0.8065203568673276,0.014915709617666585,0.45469366089835833,0.04457593729299324,-2.188152149915013,0.07646150371628184,-4.437303033231284,0.21945416511728433,-5.324452040097935,0.16001387118275162,-8.931631323078925,0.2408234644380301,"{'max_features': 0.25, 'n_estimators': 256}",89.82492899894714,0.05252631505330404,mat2vec,mp_mu_b
RandomForestRegressor,0.8086913093323921,0.014150663831761986,0.45472011027686937,0.043130224219768344,-2.178327026619012,0.07842097246687507,-4.4571729748147035,0.2101809907141875,-5.295054661541552,0.1541838884824901,-8.931912039182851,0.22144877318141887,"{'max_features': 0.25, 'n_estimators': 512}",183.80224227905273,0.10074130694071452,mat2vec,mp_mu_b
RandomForestRegressor,0.8013484236880375,0.016712544521144932,0.4394019317622367,0.05061035104912949,-2.245748310998044,0.05683396026259768,-4.538796007591363,0.23735853855938138,-5.394148060458558,0.18113734646949078,-9.05305698274151,0.24681698503522698,"{'max_features': 0.33, 'n_estimators': 32}",15.076632181803385,0.010638793309529623,mat2vec,mp_mu_b
RandomForestRegressor,0.8061651476450086,0.014495076093118071,0.4468701015064876,0.033532428087876855,-2.1831247259695874,0.0750353688399496,-4.503097717533264,0.19730930503150673,-5.3297864718897445,0.15712685105807322,-8.999944281277193,0.13114295350761312,"{'max_features': 0.33, 'n_estimators': 64}",31.44221607844035,0.016289949417114258,mat2vec,mp_mu_b
RandomForestRegressor,0.808368934891031,0.013739147641554768,0.44924490272799505,0.04379029463041101,-2.1835518592462484,0.07225076639395936,-4.480935240309299,0.204333408583772,-5.2997243779574275,0.14668482133293986,-8.976309936277431,0.21162394339846463,"{'max_features': 0.33, 'n_estimators': 128}",65.86966975529988,0.028922875722249348,mat2vec,mp_mu_b
RandomForestRegressor,0.8083445053618176,0.013047449576683117,0.4583613005141843,0.04256869040290451,-2.1773472123239923,0.07804622985116232,-4.436806504496129,0.20213020335693657,-5.300463248195061,0.13621089509619508,-8.901866918235433,0.20203885387194362,"{'max_features': 0.33, 'n_estimators': 256}",127.73872796694438,0.05285867055257162,mat2vec,mp_mu_b
RandomForestRegressor,0.8083659486237759,0.012643846117970994,0.4538986863078566,0.038914717957714305,-2.17967617971293,0.06022732208936626,-4.4478940816200625,0.21658144082040973,-5.300416107214395,0.13076862449980442,-8.94015833552857,0.16793484374604767,"{'max_features': 0.33, 'n_estimators': 512}",253.1672457853953,0.10239171981811523,mat2vec,mp_mu_b
