estimator,mean_train_r2,std_train_r2,mean_test_r2,std_test_r2,mean_train_neg_MAE,std_train_neg_MAE,mean_test_neg_MAE,std_test_neg_MAE,mean_train_neg_RMSE,std_train_neg_RMSE,mean_test_neg_RMSE,std_test_neg_RMSE,params,mean_fit_time,mean_score_time,elem_prop,mat_prop
RandomForestRegressor,0.9419238865586497,0.0023241654609328123,0.6336434270271671,0.032447795648689964,-0.14283026195181195,0.002830034804256502,-0.3649854522387573,0.008744290245255547,-0.20352853932804305,0.004385210812736866,-0.5107077269497039,0.022807666108236226,"{'max_features': 0.1, 'n_estimators': 32}",0.9780496756235758,0.007979075113932291,mat2vec,OQMD_Formation_Enthalpy
RandomForestRegressor,0.9486398532147798,0.0024131138576450467,0.643778862664465,0.028276959230133195,-0.1353657100239304,0.0024470772982763283,-0.35813547331149503,0.008032502728537467,-0.19139823484482485,0.0052100301705859595,-0.5036715949790276,0.01987379287886865,"{'max_features': 0.1, 'n_estimators': 64}",1.9684209823608398,0.012300491333007812,mat2vec,OQMD_Formation_Enthalpy
RandomForestRegressor,0.9496347869028426,0.0014004411306610105,0.6440259164157255,0.03057301711049896,-0.13259133117468738,0.0001435775536458673,-0.354112170771179,0.011018102205623836,-0.18954165544663812,0.00185349567509003,-0.503482600287125,0.022777418255187795,"{'max_features': 0.1, 'n_estimators': 128}",3.9235662619272866,0.019946575164794922,mat2vec,OQMD_Formation_Enthalpy
RandomForestRegressor,0.9505376905265726,0.0018064603088550602,0.651958777950924,0.025581477771472353,-0.13173528580230054,0.0016184596776560682,-0.3520312531852697,0.00979498775419247,-0.18782779338645925,0.0033165239722299767,-0.49797818600477345,0.020249898771310806,"{'max_features': 0.1, 'n_estimators': 256}",7.79226032892863,0.0359044075012207,mat2vec,OQMD_Formation_Enthalpy
RandomForestRegressor,0.9513655203938254,0.0018518769236374134,0.6489849057733114,0.027932063774925953,-0.1303268115650359,0.0018045854864606763,-0.3528659581141449,0.008812950957991672,-0.18625279105148618,0.003759090464444458,-0.5000329691141915,0.021353661860361813,"{'max_features': 0.1, 'n_estimators': 512}",15.64162540435791,0.06750233968098958,mat2vec,OQMD_Formation_Enthalpy
RandomForestRegressor,0.9479800031085365,0.0018648885302325925,0.6500169070159812,0.02690081511591987,-0.13709037089945694,0.0025859311759895962,-0.35765758861597813,0.00870281909412857,-0.1926369219874081,0.003979181996385776,-0.4992828098651918,0.019556396454913187,"{'max_features': 0.25, 'n_estimators': 32}",2.337435801823934,0.00797883669535319,mat2vec,OQMD_Formation_Enthalpy
RandomForestRegressor,0.9509899412539674,0.0020077471496164376,0.6624709637764999,0.024896265434892022,-0.13202412418712225,0.0012993962689205794,-0.35093595283104645,0.010316906933654453,-0.18696004472963593,0.0037989829342477102,-0.49037597904152436,0.019341809938602374,"{'max_features': 0.25, 'n_estimators': 64}",5.22303581237793,0.014627615610758463,mat2vec,OQMD_Formation_Enthalpy
RandomForestRegressor,0.9517644998712956,0.00163715222332917,0.6626229607799277,0.021067225303348407,-0.12996767171636614,0.0016770397152676406,-0.34601793932108654,0.00876900431291162,-0.18549574679311198,0.0034516237232291446,-0.49037242698922917,0.017335653899358063,"{'max_features': 0.25, 'n_estimators': 128}",9.84539532661438,0.019946893056233723,mat2vec,OQMD_Formation_Enthalpy
RandomForestRegressor,0.9530455432856536,0.0011824366421337182,0.6651338590353966,0.023115264427979437,-0.12893667109072968,0.0018245198913279664,-0.3470354263929918,0.0066753387316756466,-0.183025915261114,0.002541631484113794,-0.48845144793814804,0.01741538857393471,"{'max_features': 0.25, 'n_estimators': 256}",18.671536684036255,0.03557141621907552,mat2vec,OQMD_Formation_Enthalpy
RandomForestRegressor,0.9536085869209342,0.0018319400107503425,0.6669093598974346,0.025529701801584172,-0.12817125561262402,0.0017812298976256533,-0.3465661501129471,0.007639786980845705,-0.18190740297429042,0.003921248732808844,-0.4870988122212406,0.019374334361956586,"{'max_features': 0.25, 'n_estimators': 512}",37.75523567199707,0.0671538511912028,mat2vec,OQMD_Formation_Enthalpy
RandomForestRegressor,0.9470567844888351,0.002014201277138498,0.6536427541483923,0.025600825909840315,-0.1364869441442663,0.0024299636168417247,-0.3555615118737603,0.008558354186245256,-0.19432039128952053,0.0035059823078913656,-0.49674593208977086,0.01961985356388638,"{'max_features': 0.33, 'n_estimators': 32}",3.028565247853597,0.00797875722249349,mat2vec,OQMD_Formation_Enthalpy
RandomForestRegressor,0.9512042092288163,0.0021808406558285146,0.6634282203002151,0.026723532019075517,-0.13083649402057948,0.0030151044964828472,-0.3506925726371482,0.008300262444192522,-0.18655286918972025,0.004531137517101199,-0.4896100649017569,0.02004822975591737,"{'max_features': 0.33, 'n_estimators': 64}",6.29467527071635,0.012965520222981771,mat2vec,OQMD_Formation_Enthalpy
RandomForestRegressor,0.9524660674856168,0.0021782826556383254,0.659878193239955,0.022470104048655626,-0.1300443311344643,0.001573735820048833,-0.3515302006907035,0.007803189569477979,-0.18412866213964418,0.004771150658761238,-0.49229960363255537,0.01706008663925449,"{'max_features': 0.33, 'n_estimators': 128}",12.533024470011393,0.02094411849975586,mat2vec,OQMD_Formation_Enthalpy
RandomForestRegressor,0.9541000616004877,0.0020202252499372385,0.6661491339770231,0.024109760538456527,-0.12809802730387265,0.0026689892783343223,-0.34717405800576867,0.006593878434381107,-0.18093362019950213,0.004324130793099045,-0.487669816717327,0.01771590065235899,"{'max_features': 0.33, 'n_estimators': 256}",24.48077352841695,0.03557395935058594,mat2vec,OQMD_Formation_Enthalpy
