estimator,mean_train_r2,std_train_r2,mean_test_r2,std_test_r2,mean_train_neg_MAE,std_train_neg_MAE,mean_test_neg_MAE,std_test_neg_MAE,mean_train_neg_RMSE,std_train_neg_RMSE,mean_test_neg_RMSE,std_test_neg_RMSE,params,mean_fit_time,mean_score_time,elem_prop,mat_prop
RandomForestRegressor,0.8519465119178337,0.007156189649996671,0.0994300428667464,0.07956795155637704,-0.0760927246537604,0.004089694234718209,-0.18945554632132455,0.013606035659644784,-0.17277217660123526,0.009767172506723397,-0.4251998641885249,0.040688443305130474,"{'max_features': 0.1, 'n_estimators': 32}",2.9042553106943765,0.008975982666015625,mat2vec,mp_e_hull
RandomForestRegressor,0.860874006273647,0.012731607749374528,0.14424188237338434,0.08019967418686257,-0.07524851962959116,0.003034502652837714,-0.18803486149874904,0.01392444213441645,-0.1673470883394508,0.01155019173449076,-0.4143409982746737,0.03926747017035098,"{'max_features': 0.1, 'n_estimators': 64}",6.872382164001465,0.016954660415649414,mat2vec,mp_e_hull
RandomForestRegressor,0.8710650962446279,0.004137731175657066,0.12429551305359843,0.044935949444890246,-0.0741282004650778,0.0034156098982096672,-0.1875254775521665,0.010825867345385012,-0.16116712630139288,0.00664696056900277,-0.41919987472466175,0.03341575490121191,"{'max_features': 0.1, 'n_estimators': 128}",11.665868679682413,0.02360359827677409,mat2vec,mp_e_hull
RandomForestRegressor,0.8729166188006999,0.004309215191420612,0.13207037783477482,0.06429576756382806,-0.07361521629185366,0.003427954325618175,-0.18824785539314148,0.012366106496560362,-0.16006398481976505,0.008050506163860053,-0.4172674727106214,0.03591009023014259,"{'max_features': 0.1, 'n_estimators': 256}",25.275728066762287,0.043217976888020836,mat2vec,mp_e_hull
RandomForestRegressor,0.8747381749618026,0.0020499346561763335,0.1363589890163461,0.06784679554370604,-0.07278603055753248,0.003129743567524857,-0.18736730858424186,0.012298509852843526,-0.1588837483737707,0.006570458018652827,-0.41633016341456397,0.03755229363684177,"{'max_features': 0.1, 'n_estimators': 512}",46.248126109441124,0.0811164379119873,mat2vec,mp_e_hull
RandomForestRegressor,0.8539731469744679,0.008097089632043343,0.09614987264053361,0.10175528351011377,-0.07591574949978047,0.0038368017474720456,-0.18915962217202395,0.013136313529659759,-0.17152093007635152,0.009148073337655932,-0.4250703585417459,0.037438618514435903,"{'max_features': 0.25, 'n_estimators': 32}",8.171208381652832,0.008976221084594727,mat2vec,mp_e_hull
RandomForestRegressor,0.8673216426542165,0.00488000427248654,0.08193538868444435,0.09620086428287149,-0.07449404163956619,0.004144014299392575,-0.1915328732727107,0.014074128163729473,-0.16350067991234826,0.0073787523962419,-0.42895900871695386,0.04109036736849272,"{'max_features': 0.25, 'n_estimators': 64}",16.599327723185223,0.013962825139363607,mat2vec,mp_e_hull
RandomForestRegressor,0.8695581056631632,0.0061651808889046185,0.08823800752527278,0.07734153683333536,-0.07401653629593351,0.004171971760534367,-0.19024777730783374,0.012639198481086817,-0.16209718478675886,0.007677594106566914,-0.42760517542366894,0.0380485185065655,"{'max_features': 0.25, 'n_estimators': 128}",33.27486856778463,0.024600982666015625,mat2vec,mp_e_hull
RandomForestRegressor,0.8688984515318614,0.005934924499167592,0.090166035693702,0.08437453517937248,-0.07418283511390733,0.0034569383485860443,-0.19007581356583056,0.014254868785424165,-0.16255415088769629,0.008519411416582764,-0.4272457927446986,0.040431793346085876,"{'max_features': 0.25, 'n_estimators': 256}",69.67354663213094,0.053191184997558594,mat2vec,mp_e_hull
RandomForestRegressor,0.8680852969014325,0.003125361347029282,0.08994138767759596,0.09003263980766676,-0.0739578547466103,0.0037223306472815433,-0.18955602218551362,0.013310324268587212,-0.16302331524729416,0.006417309058110153,-0.42710820802284033,0.039887263684174584,"{'max_features': 0.25, 'n_estimators': 512}",133.62347976366678,0.08410811424255371,mat2vec,mp_e_hull
RandomForestRegressor,0.8594573887165035,0.01006443153638196,0.06510278351490595,0.1376441184639462,-0.07563860956759037,0.004814118623656931,-0.19182686260080883,0.013882421350630333,-0.16821770978288694,0.009463861308649957,-0.432224543314269,0.04645767304159695,"{'max_features': 0.33, 'n_estimators': 32}",11.335430145263672,0.008976062138875326,mat2vec,mp_e_hull
RandomForestRegressor,0.8625751758560756,0.008301100009083198,0.06342440066277859,0.09549535555056136,-0.07468334825748973,0.0034181470203791236,-0.19229623136315968,0.014664553437934288,-0.16634312426123377,0.008358464812062968,-0.4332938058882298,0.04118351080342997,"{'max_features': 0.33, 'n_estimators': 64}",22.252694129943848,0.014295101165771484,mat2vec,mp_e_hull
RandomForestRegressor,0.8675114778223776,0.00454865905379729,0.08606598697364676,0.09556331708189036,-0.07434145326103417,0.003990800033663208,-0.18949023989326133,0.013182419880859945,-0.16342994215805443,0.008183332304859268,-0.42793988828971935,0.0404641159294561,"{'max_features': 0.33, 'n_estimators': 128}",46.968002478281655,0.025598526000976562,mat2vec,mp_e_hull
RandomForestRegressor,0.8676928753170253,0.003112308078654106,0.0857932948387929,0.09693292201802248,-0.0740084683449981,0.004241642865282828,-0.19014963263082518,0.01250420115291439,-0.1633032698854867,0.0073259668260818355,-0.42791055803545947,0.03993746630015662,"{'max_features': 0.33, 'n_estimators': 256}",90.80125339825948,0.04421520233154297,mat2vec,mp_e_hull
