estimator,mean_train_r2,std_train_r2,mean_test_r2,std_test_r2,mean_train_neg_MAE,std_train_neg_MAE,mean_test_neg_MAE,std_test_neg_MAE,mean_train_neg_RMSE,std_train_neg_RMSE,mean_test_neg_RMSE,std_test_neg_RMSE,params,mean_fit_time,mean_score_time,elem_prop,mat_prop
RandomForestRegressor,0.885469630246635,0.00628118878329719,0.22883824098092723,0.02399577744919988,-0.06000155499451874,0.007120061863980189,-0.16481292832860225,0.017052443927424155,-0.19301876057541426,0.008833461734349094,-0.4979712613829143,0.06310663694440595,"{'max_features': 0.1, 'n_estimators': 32}",1.4594504833221436,0.006981372833251953,mat2vec,OQMD_Bandgap
RandomForestRegressor,0.899160520901963,0.004024629149072027,0.2873495051521183,0.022554182509570957,-0.059793678768092474,0.006298124864841353,-0.16140099784215742,0.017506806638849463,-0.18152942490047266,0.014119774827483566,-0.4792735050126327,0.06490157136485523,"{'max_features': 0.1, 'n_estimators': 64}",2.916921695073446,0.008976459503173828,mat2vec,OQMD_Bandgap
RandomForestRegressor,0.9073114506874945,0.00428329444944191,0.2746976389654657,0.023859390396911317,-0.059190886284214324,0.006799294243364374,-0.1653099559823746,0.018376180012197128,-0.1740855921553036,0.014408286210469258,-0.48383038272803464,0.06767095184486036,"{'max_features': 0.1, 'n_estimators': 128}",5.7929792404174805,0.01296536127726237,mat2vec,OQMD_Bandgap
RandomForestRegressor,0.9044418105960109,0.003622125568075918,0.285324860858755,0.03399175350833101,-0.059770933941985904,0.005742479233645898,-0.16428296080518032,0.021000876091388246,-0.17661792619235406,0.012398599993622918,-0.48023390437564223,0.06831328200434267,"{'max_features': 0.1, 'n_estimators': 256}",11.940556446711222,0.02293880780537923,mat2vec,OQMD_Bandgap
RandomForestRegressor,0.9034441623128004,0.0010925880010683058,0.28562816441968675,0.029293307954322806,-0.059782869457816974,0.006288839238152091,-0.16299938296236297,0.01912217949798504,-0.1774677982609766,0.010268239053599897,-0.47998399100518907,0.06668479729035702,"{'max_features': 0.1, 'n_estimators': 512}",23.580094575881958,0.041555325190226235,mat2vec,OQMD_Bandgap
RandomForestRegressor,0.894688625450245,0.0066129443687177585,0.2165126376922776,0.03554567514967486,-0.058082904334184206,0.007645874242270008,-0.16529590900160948,0.01805051094997967,-0.1855256308635628,0.016039343539039803,-0.502548969354684,0.06949100413776484,"{'max_features': 0.25, 'n_estimators': 32}",4.101429541905721,0.006981611251831055,mat2vec,OQMD_Bandgap
RandomForestRegressor,0.9055629717004748,0.0028748192500773584,0.23463882415459492,0.07066653361618945,-0.05680829767754322,0.005052767315738227,-0.1642058503356605,0.02062685843398246,-0.17539419910386223,0.008714614604529262,-0.49614845180313266,0.07183967807357344,"{'max_features': 0.25, 'n_estimators': 64}",8.331425587336222,0.009308576583862305,mat2vec,OQMD_Bandgap
RandomForestRegressor,0.9017878496558843,0.0038211579613849508,0.22675953647130365,0.06077580626663391,-0.05892630605498963,0.007445461033956575,-0.16431334280432872,0.02178367118059677,-0.17916297351398938,0.013858541181932324,-0.49896332776817354,0.07158070445710982,"{'max_features': 0.25, 'n_estimators': 128}",17.503986835479736,0.014295339584350586,mat2vec,OQMD_Bandgap
RandomForestRegressor,0.9074207844848301,0.002240377791135671,0.25037564136456253,0.055574442663794556,-0.0572557741897422,0.006092694683016951,-0.16213482857105485,0.02207053207673998,-0.17391104130497412,0.01244387723419748,-0.4921341128139223,0.07512381772134377,"{'max_features': 0.25, 'n_estimators': 256}",34.274311542510986,0.023935953776041668,mat2vec,OQMD_Bandgap
RandomForestRegressor,0.9054579022714618,0.0015504901699503351,0.2427457590766496,0.05899013534837226,-0.05822391584825861,0.005675731435955125,-0.16420722495715492,0.02234936962411632,-0.17567622891735737,0.011476281715517391,-0.49398124241140895,0.07206788603381846,"{'max_features': 0.25, 'n_estimators': 512}",68.67756954828899,0.04621005058288574,mat2vec,OQMD_Bandgap
RandomForestRegressor,0.8877579748004681,0.005035175917057057,0.2046570284193262,0.04946429799391488,-0.05890861960937834,0.006721816165804231,-0.16493469346933232,0.022986264528590504,-0.19115025606559577,0.009132600878382097,-0.5063699033733574,0.0722873343083498,"{'max_features': 0.33, 'n_estimators': 32}",5.599687417348226,0.0073138078053792315,mat2vec,OQMD_Bandgap
RandomForestRegressor,0.90413545986352,0.0038109441204607114,0.20639202882587152,0.08031553322717247,-0.05776882845589707,0.006482689824690981,-0.1692271057669276,0.02331207962783277,-0.17670531231796746,0.009042742697872615,-0.5056856114718403,0.07786071993263351,"{'max_features': 0.33, 'n_estimators': 64}",11.416918277740479,0.009640693664550781,mat2vec,OQMD_Bandgap
RandomForestRegressor,0.903646475671851,0.002728935940922067,0.23857714561876134,0.06480339031002143,-0.05788469332143344,0.006183019089356994,-0.16464521322406522,0.02319247629743909,-0.17730366629290198,0.011034334685299695,-0.4951360921319028,0.07212968062948041,"{'max_features': 0.33, 'n_estimators': 128}",22.849121888478596,0.013962745666503906,mat2vec,OQMD_Bandgap
RandomForestRegressor,0.9044352974459858,0.001702891977265265,0.22491981086703935,0.061738695106124765,-0.05833381411814164,0.005647484309918071,-0.1641998856136516,0.022011286323088505,-0.1764928564390548,0.009277348275207405,-0.499713411179129,0.07288084676439355,"{'max_features': 0.33, 'n_estimators': 256}",48.76389408111572,0.02959752082824707,mat2vec,OQMD_Bandgap
