epoch,train loss,val loss,swa
0.0,0.6995186248042707,0.8418401445122067,n
19.0,0.31591351324198197,0.46742772804401167,y
39.0,0.2631217181401874,0.4355137609240248,y
59.0,0.2193537355405008,0.4266437392750642,y
79.0,0.1866965630365129,0.4166468356718803,y
99.0,0.1713935336662424,0.4232282657421988,y
119.0,0.1619892951270662,0.42284359529339227,y
139.0,0.1503279745485195,0.42547996786464803,y
