epoch,train loss,val loss,swa
0.0,0.4915732438285708,0.4936271463793349,n
19.0,0.048289675443245805,0.08691619317646852,y
39.0,0.006086277383012419,0.06995941501385686,y
59.0,0.0033932017162967934,0.062408486926221966,y
79.0,0.001657242799188806,0.07556757785891759,y
99.0,0.0009809650171620679,0.07490681836016609,y
119.0,0.0021976335402635943,0.07251116974663188,y
