epoch,train loss,val loss,swa
0.0,71.5588580952944,45.94433167515969,n
19.0,45.66695656711037,33.389433899704294,y
39.0,30.97840398249621,47.197041822939504,y
59.0,21.457240123615872,58.92956988665522,y
79.0,18.54401573344552,55.39854783427958,y
