epoch,train loss,val loss,swa
0.0,7.055566793807855,7.018669783421637,n
19.0,6.490184732545298,6.543939282601034,y
39.0,6.048837477207627,6.661338265629408,y
59.0,5.420617339395257,6.676138269819928,y
79.0,4.686930378186433,6.750190792190618,y
