epoch,epoch_times,cumulative_times,mae_train,mse_train,r2_train,mae_val,mse_val,r2_val
0,0.6881856918334961,0.6881856918334961,1.2425701135723157,2.5081570221963214,-0.010837329740170487,1.23053754028634,2.4585920130188303,-0.01644766604837855
1,0.6522564888000488,1.340442180633545,1.2299291816853992,2.4280516260801175,0.021446743382562472,1.2194243221738874,2.3782082733906322,0.016785120888482274
2,0.6851680278778076,2.0256102085113525,1.299430682887474,2.4660487438182424,0.0061331467088601155,1.286517151570651,2.4013201492915672,0.007230053519390878
3,0.660259485244751,2.6858696937561035,1.2301306244682177,2.284514971337646,0.0792948794903503,1.223561583922351,2.2317448827879427,0.0773370021080263
4,0.6702070236206055,3.356076717376709,1.1491160558503501,2.161469192812385,0.12888478359107525,1.1490106700254672,2.128278885354202,0.12011261150153485
5,0.6941750049591064,4.050251722335815,1.0814795883998347,1.880360918779,0.2421770274885281,1.0938939202583886,1.86739668161861,0.22796828893660548
6,0.6891574859619141,4.7394092082977295,1.04330245494972,1.7580316057242287,0.2914781817077139,1.0698920499774134,1.7857332638293968,0.26173012903607695
7,0.6462726593017578,5.385681867599487,1.0108498507109052,1.6782518168326221,0.32363102862150406,1.0422598113092025,1.7081733797281926,0.2937954586052769
8,0.7071340084075928,6.09281587600708,0.9835192871297751,1.6255504785738744,0.34487071958493365,1.0133737582009907,1.669137825413246,0.3099338003334815
9,0.7001283168792725,6.7929441928863525,0.8898906933054761,1.3290500600417936,0.46436630486266917,0.9119472084309873,1.3414872618895672,0.44539330268668
10,0.6921496391296387,7.485093832015991,0.8835941848873035,1.2894710396421691,0.4803174398755219,0.8990064891746999,1.2950962285231935,0.4645725960957251
11,0.6362974643707275,8.121391296386719,0.8413668034759315,1.1857912344816204,0.5221024702659625,0.8592967762900434,1.19451483693941,0.5061556323139639
12,0.6761925220489502,8.797583818435669,0.8333120918852588,1.2126332758206437,0.5112845919785202,0.8574272173011636,1.2399258803479005,0.48738149295250643
13,0.66422438621521,9.461808204650879,0.8200098074042567,1.165979050077923,0.530087175929014,0.847569654641937,1.1858178344259227,0.5097512056582362
14,0.6751949787139893,10.137003183364868,0.8040999743427614,1.1192584075181655,0.5489165271821086,0.8245689792843673,1.1310692677848906,0.5323857267528693
15,0.6702086925506592,10.807211875915527,0.7801654671439691,1.0437056674183773,0.5793657890828434,0.8007927937269529,1.0520816034043319,0.5650413388597555
16,0.6921494007110596,11.499361276626587,0.7792549906689114,1.066629389842042,0.5701270715075972,0.8016331454042528,1.0808925147321822,0.5531301378874712
17,0.6572427749633789,12.156604051589966,0.7624308257309945,1.0153938987304143,0.5907759968200375,0.7878291758169961,1.0277080323828807,0.5751180247217578
18,0.7130935192108154,12.869697570800781,0.7607216202686026,1.024060894626542,0.5872830245256477,0.7819977180022686,1.0353910287822192,0.5719416686134595
19,0.6732001304626465,13.542897701263428,0.7428545484134984,0.9458137603623973,0.6188181810407398,0.7627681708594356,0.9540132986346167,0.6055853978043311
20,0.6582403182983398,14.201138019561768,0.7451993116961814,0.9751120124898403,0.6070104007923466,0.7658636587376296,0.99194602615238,0.5899029941569942
21,0.6801815032958984,14.881319522857666,0.7386383443482694,0.9558899353168981,0.6147572814659263,0.7616434102723728,0.9756002009619179,0.5966607952791412
22,0.6692450046539307,15.550564527511597,0.7344174338174169,0.9473942998487371,0.618181192088381,0.7558981103359849,0.9648781405996543,0.6010935816758849
23,0.6891574859619141,16.23972201347351,0.7320113354509384,0.9386494853789105,0.621705526820826,0.750992175047911,0.950952555180323,0.6068507909740867
24,0.6662189960479736,16.905941009521484,0.7202745770448399,0.9012517829365734,0.6367775471691082,0.7416071455231593,0.9119465062953547,0.6229769343687415
25,0.6991307735443115,17.605071783065796,0.7265350612940553,0.9426658158299502,0.6200868655039489,0.7475514875799698,0.9615179358378313,0.6024827801559556
26,0.6751949787139893,18.280266761779785,0.7106319335162816,0.8909694246580205,0.6409215427378634,0.7336710102334992,0.913668160112153,0.6222651566542767
27,0.730048656463623,19.010315418243408,0.7104943292743691,0.8952252573059213,0.6392063572564306,0.7314518928128193,0.918908455500837,0.6200986784468203
28,0.6991307735443115,19.70944619178772,0.7072132454661871,0.8861057441838099,0.6428817030227867,0.7278034094933752,0.910792575180337,0.6234540003408222
29,0.6931471824645996,20.40259337425232,0.701277403419905,0.8632447330729781,0.6520951466875688,0.7250238391705128,0.8915636452910112,0.6314037540222449
30,0.6821763515472412,21.08476972579956,0.7057864744140993,0.8910978794337115,0.6408697728999695,0.7269309300898926,0.9224020616460412,0.6186543282685144
31,0.7170510292053223,21.801820755004883,0.6928199052759106,0.8467798000557911,0.6587308432480936,0.7164370668327513,0.881253354910255,0.635666303700397
32,0.6941444873809814,22.495965242385864,0.6958173369252774,0.86676364965912,0.6506769530840442,0.7164886243269782,0.9015379882574014,0.6272800939863918
33,0.722069263458252,23.218034505844116,0.6889381410240218,0.850759804532006,0.6571268220239487,0.7126293391973211,0.8901974102690051,0.6319685921051957
34,0.676192045211792,23.894226551055908,0.6866123422595335,0.8448383919651923,0.6595132694490331,0.709181194717165,0.8876058419890162,0.6330400157149898
35,0.6802065372467041,24.574433088302612,0.6820044374846109,0.825635123341943,0.6672525699017657,0.7035382422379018,0.870032129894519,0.6403054581095272
36,0.6961393356323242,25.270572423934937,0.6763360042800338,0.814140352556816,0.6718851919041307,0.6997533484912446,0.862949121155686,0.6432337632789347
37,0.710101842880249,25.980674266815186,0.6726379868376623,0.80963172680569,0.6737022580506016,0.6965716419334861,0.86009109690077,0.6444153469121834
38,0.7011258602142334,26.68180012702942,0.6725648177599827,0.8139267786217265,0.6719712664617989,0.6947630142227488,0.8628624617045179,0.6432695906127968
39,0.6981332302093506,27.37993335723877,0.6644637573642997,0.7869088072775902,0.6828600480519516,0.6885258017149911,0.8388199841775638,0.6532093935727382
40,0.6382935047149658,28.018226861953735,0.6634344919895326,0.7911487518719044,0.6811512657731571,0.6885125448417801,0.8494352899739549,0.648820742367497
41,0.6392903327941895,28.657517194747925,0.6619155813866887,0.7910483576943855,0.6811917266300439,0.6856871388836236,0.8491821075819304,0.6489254147369243
42,0.7250616550445557,29.38257884979248,0.6566036229065171,0.7729756860264684,0.6884753739489311,0.6805643549427353,0.8290262393097763,0.6572583895265292
43,0.6981334686279297,30.08071231842041,0.6564000894949701,0.7812978273950695,0.6851213849106409,0.6802965977160235,0.8426380956995402,0.6516308841963654
44,0.66422438621521,30.74493670463562,0.6549468422941465,0.7789254363801529,0.6860775058302626,0.6784885091393943,0.8408543499893305,0.6523683323595278
45,0.6612319946289062,31.406168699264526,0.6483788748090229,0.7516649928754443,0.6970640085396114,0.6735621604196718,0.8112772788756626,0.6645962842697435
46,0.6861658096313477,32.092334508895874,0.6483863718314946,0.7595132085670794,0.6939010210062351,0.6730375789687822,0.8225656623081867,0.6599293647757036
47,0.6732006072998047,32.76553511619568,0.6485343080165964,0.7590510755221271,0.6940872698451277,0.6734620235320484,0.8280135689742373,0.6576770545159152
48,0.695141077041626,33.460676193237305,0.6449752041891889,0.7465564090350205,0.6991228697681185,0.670841935831572,0.8151408496847078,0.6629989808087904
49,0.651259183883667,34.11193537712097,0.6435940111446953,0.7382675809907049,0.7024634328719606,0.6716328109795674,0.8156537746082153,0.6627869239329052
50,0.649263858795166,34.76119923591614,0.6536594763890922,0.7803185212446752,0.6855160648311173,0.6803208093919617,0.8653957467777585,0.6422222628388123
51,0.6921494007110596,35.4533486366272,0.6408475518832579,0.7186899675477489,0.7103536017570145,0.6692173563077148,0.7890591535434389,0.6737818512602503
52,0.6951429843902588,36.148491621017456,0.6437820920660411,0.7537875655922371,0.6962085693792102,0.6691121866417069,0.8311887872596795,0.6563643343905987
53,0.684171199798584,36.83266282081604,0.6430060466872997,0.751361067640849,0.6971864964739235,0.667347156550207,0.8261166208937859,0.6584613035652815
54,0.7001283168792725,37.53279113769531,0.6409046511355861,0.7124226539093338,0.7128794542163442,0.669288648099614,0.7830010382705102,0.6762864380714062
55,0.7001285552978516,38.232919692993164,0.64687126806051,0.7637250446863335,0.6922035670037892,0.6703997449762418,0.8418484736264413,0.6519573350710985
56,0.6871628761291504,38.920082569122314,0.6334509553849303,0.7098524126415867,0.7139153127359207,0.6615641528245066,0.787545707840143,0.6744075501743686
57,0.66422438621521,39.584306955337524,0.6306663155553787,0.7164771493412373,0.711245411650604,0.6557435530390932,0.789590697709075,0.6735620966919031
58,0.6712055206298828,40.25551247596741,0.6269997236307159,0.707324716622419,0.7149340246713373,0.6524902860946028,0.7827001314480793,0.676410840996226
59,0.736032247543335,40.99154472351074,0.6237244612560295,0.6952951463029844,0.719782181557851,0.650655945747801,0.7727116421516685,0.6805403495030967
60,0.7330403327941895,41.72458505630493,0.6239283928413668,0.708712736742403,0.7143746248653069,0.6489706437116304,0.7873346319053299,0.6744948146087131
61,0.6343040466308594,42.35888910293579,0.6204139035371897,0.6921441721229381,0.7210520870294985,0.6486771851415785,0.7774148068511131,0.6785959354821947
