estimator,mean_train_r2,std_train_r2,mean_test_r2,std_test_r2,mean_train_neg_MAE,std_train_neg_MAE,mean_test_neg_MAE,std_test_neg_MAE,mean_train_neg_RMSE,std_train_neg_RMSE,mean_test_neg_RMSE,std_test_neg_RMSE,params,mean_fit_time,mean_score_time,elem_prop,mat_prop
Ridge,0.8822327369490496,0.0022522676779042432,-0.1814938768435209,0.07077430029656323,-0.40595516710434537,0.009971416862416626,-1.2660554112429667,0.026148640452962918,-0.5212772644955672,0.011945800743471216,-1.6495993128184747,0.0637642830358437,"{'alpha': 0.001, 'fit_intercept': True}",0.022275129954020183,0.0026596387227376304,mat2vec,Egap
Ridge,0.8468164288371662,0.00249723717401232,0.21047130630888725,0.025088647760619684,-0.4668516992096415,0.010254777591539017,-1.0264021127722176,0.010998170389865796,-0.594484117120537,0.011499111489806636,-1.3487011434531084,0.031233014256236733,"{'alpha': 0.01, 'fit_intercept': True}",0.02227465311686198,0.002659479777018229,mat2vec,Egap
Ridge,0.7558023378323222,0.004477610908927428,0.4193541856284837,0.01616439823973024,-0.5907748691808208,0.009591260009399262,-0.9016640445493289,0.014119679555937287,-0.7505525632829871,0.013047449519263121,-1.1566342857515388,0.024873576450496773,"{'alpha': 0.1, 'fit_intercept': True}",0.020944833755493164,0.0023268858591715493,mat2vec,Egap
Ridge,0.6251645957123134,0.0009856867869686434,0.4712271849974082,0.019013314362221354,-0.7315727091125024,0.010172126298639287,-0.8654932099358225,0.02004757360081464,-0.9299261606866791,0.013729559544625021,-1.1040014251393495,0.03774025805596846,"{'alpha': 1.0, 'fit_intercept': True}",0.02160930633544922,0.0026596387227376304,mat2vec,Egap
Ridge,0.45162192379038985,0.007017396519500748,0.3928164226186825,0.01913579841685973,-0.9001319049855403,0.011144773909267788,-0.9434374353261473,0.02193781695643975,-1.1247984413397403,0.02028837772150529,-1.1832377706773065,0.04405043746193542,"{'alpha': 10.0, 'fit_intercept': True}",0.0202786922454834,0.0023270448048909507,mat2vec,Egap
Ridge,0.17272277359956967,0.00385433320905483,0.15746356282778304,0.00687813805132786,-1.1354852089883287,0.00826736835448302,-1.1460018360470168,0.0176481669086384,-1.381497910993487,0.01999850724400652,-1.3938044645184748,0.0416844737195013,"{'alpha': 100.0, 'fit_intercept': True}",0.020612398783365887,0.002659320831298828,mat2vec,Egap
Ridge,0.024787380064113147,0.0006442835951245809,0.022324286477944672,0.0009163955207396195,-1.240952190112049,0.009722307308940732,-1.2421463136166035,0.019128547328995948,-1.4999298016872393,0.020311502510678887,-1.5013333544342824,0.040578222242357104,"{'alpha': 1000.0, 'fit_intercept': True}",0.019946575164794922,0.001994450887044271,mat2vec,Egap
ExtraTreesRegressor,0.9920423125088019,0.0014712550269709139,0.36405433350282373,0.015534823152331154,-0.02287758593957563,0.00336207324966334,-0.9455208925617233,0.017299243931054094,-0.13490152879313966,0.01286758350216316,-1.2103839967574501,0.019313677998339832,"{'max_features': 'sqrt', 'n_estimators': 16}",0.08344380060831706,0.004986763000488281,mat2vec,Egap
ExtraTreesRegressor,0.9920423125086577,0.0014712550264963937,0.39001469077774015,0.01853694697959024,-0.02287763124584566,0.0033620107151384184,-0.9360255116690418,0.01040945910581666,-0.1349015287946431,0.012867583497696972,-1.1856708142044508,0.03426580496527436,"{'max_features': 'sqrt', 'n_estimators': 32}",0.17852298418680826,0.005651553471883138,mat2vec,Egap
ExtraTreesRegressor,0.9920423125094588,0.0014712550268060072,0.4128464199311434,0.0312255899545702,-0.022877539039931807,0.0033620707283073424,-0.9256254156453423,0.02395817038423446,-0.13490152878753145,0.012867583501118579,-1.1634659462762613,0.0541822976410491,"{'max_features': 'sqrt', 'n_estimators': 64}",0.24700633684794107,0.008976459503173828,mat2vec,Egap
ExtraTreesRegressor,0.9920423125093704,0.0014712550267339355,0.4162398438074528,0.019779301180800075,-0.022877590621804732,0.003362052690322732,-0.9191934924503938,0.01979196705844123,-0.1349015287883729,0.012867583500456907,-1.1601688741906448,0.043822077252887705,"{'max_features': 'sqrt', 'n_estimators': 128}",0.4162205060323079,0.01263284683227539,mat2vec,Egap
ExtraTreesRegressor,0.9920423125093799,0.0014712550268179587,0.41355033362168986,0.020878218436859497,-0.02287759510002597,0.003362064552740333,-0.9265187524660933,0.0273203789728219,-0.13490152878820674,0.012867583501167438,-1.1629559283598316,0.04790220367497826,"{'max_features': 'sqrt', 'n_estimators': 256}",0.7985320885976156,0.023935794830322266,mat2vec,Egap
ExtraTreesRegressor,0.9920423125094522,0.0014712550267662,0.4138463015096123,0.021747737625528694,-0.022877590802373504,0.0033620545091913993,-0.923923055775297,0.022189774269501344,-0.13490152878762005,0.012867583500763566,-1.1625037086131502,0.04457032077405365,"{'max_features': 'sqrt', 'n_estimators': 512}",1.5967555046081543,0.04587737719217936,mat2vec,Egap
ExtraTreesRegressor,0.9920423125094954,0.0014712550267854754,0.41821014098828807,0.022684951062493415,-0.02287757327598745,0.0033620599395803577,-0.9200838429840775,0.022498881510773436,-0.13490152878724018,0.012867583500981413,-1.1582230895863852,0.04693983373967479,"{'max_features': 'sqrt', 'n_estimators': 1024}",3.1615955034891763,0.08809796969095866,mat2vec,Egap
ExtraTreesRegressor,0.9920423125094651,0.001471255026777946,0.41453978914045225,0.02153084996273444,-0.022877589082228766,0.003362060549756233,-0.9240384758165644,0.02200306217611598,-0.1349015287875142,0.012867583500904585,-1.161839600108714,0.04500267557488322,"{'max_features': 'sqrt', 'n_estimators': 2048}",6.182906309763591,0.17420069376627603,mat2vec,Egap
