estimator,mean_train_r2,std_train_r2,mean_test_r2,std_test_r2,mean_train_neg_MAE,std_train_neg_MAE,mean_test_neg_MAE,std_test_neg_MAE,mean_train_neg_RMSE,std_train_neg_RMSE,mean_test_neg_RMSE,std_test_neg_RMSE,params,mean_fit_time,mean_score_time,elem_prop,mat_prop
Ridge,0.5649268088134918,0.013924666125184674,0.49606331962538225,0.02121362711771619,-0.7931353821096961,0.0021934346388513075,-0.8511971942835587,0.021968336994209397,-1.033535076738903,0.0068101726798484065,-1.1093974733447718,0.028905330170659188,"{'alpha': 1.0, 'fit_intercept': True}",0.042220751444498696,0.003657817840576172,jarvis,Egap
ExtraTreesRegressor,0.9983400036698168,0.0006610743035142683,0.5473637345206753,0.012198150526848094,-0.008395299511851794,0.0023074043200435315,-0.7950776801515281,0.03161817504182722,-0.06285535504543384,0.013839017706191498,-1.052600368598247,0.05192780002491007,"{'max_features': 'sqrt', 'n_estimators': 2048}",8.781607309977213,0.18384194374084473,jarvis,Egap
RandomForestRegressor,0.9372986353624394,0.0004606001724814267,0.5542276359854168,0.013580853009371112,-0.29889354147545955,0.005642878078492483,-0.7967533657502441,0.03475136188386102,-0.39254407683519615,0.008775695214142865,-1.0446827836280927,0.054433857582955485,"{'max_features': 'sqrt', 'n_estimators': 2048}",15.311040560404459,0.1721045970916748,jarvis,Egap
AdaBoostRegressor,0.7611782306862277,0.012944146875726101,0.5116224371589929,0.01890465061561271,-0.6600050608239301,0.007360389760381249,-0.8570143784185391,0.02069563830859302,-0.7653605909258067,0.004447927940710052,-1.0922365801100533,0.029489226699325972,"{'learning_rate': 1, 'n_estimators': 512}",41.16296680768331,0.4437098503112793,jarvis,Egap
GradientBoostingRegressor,0.9630273204896634,0.0007409859025335974,0.5574376379106883,0.015905441643202615,-0.2453646397441536,0.007423094460899969,-0.7935184857291419,0.017616346454117936,-0.3014738240824064,0.009289701515370716,-1.0398690488919182,0.03063836534343192,"{'learning_rate': 0.01, 'n_estimators': 2048}",282.4669140974681,0.011967817942301432,jarvis,Egap
KNeighborsRegressor,0.9966800073503594,0.0013221486114242847,0.13724492404501373,0.09569755052106474,-0.008394851298074687,0.0023073705286106123,-1.0435838149526775,0.02342118354133445,-0.08889089540371393,0.019571326626556175,-1.4475715241884013,0.018132229647398967,"{'n_neighbors': 1, 'weights': 'uniform'}",0.08178067207336426,0.35205920537312824,jarvis,Egap
SVR,0.6342207289459565,0.011679609203405777,0.5183045482878635,0.024441656003954065,-0.6741514423395629,0.005018749519572132,-0.8211397354174076,0.019854318377378798,-0.947693480848015,0.009722431647154212,-1.0843127137491604,0.023476639079970295,"{'C': 10, 'gamma': 0.1}",0.6333252588907877,0.2992001374562581,jarvis,Egap
