estimator,mean_train_r2,std_train_r2,mean_test_r2,std_test_r2,mean_train_neg_MAE,std_train_neg_MAE,mean_test_neg_MAE,std_test_neg_MAE,mean_train_neg_RMSE,std_train_neg_RMSE,mean_test_neg_RMSE,std_test_neg_RMSE,params,mean_fit_time,mean_score_time,elem_prop,mat_prop
Ridge,0.6387667108387428,0.025579132519261652,0.48783297281322363,0.06269248069889322,-0.7345473099529743,0.02518406679980208,-0.8806116372159093,0.05481670764409405,-0.9320193209378226,0.03132840029839894,-1.1070041135374005,0.06206389434733341,"{'alpha': 0.001, 'fit_intercept': True}",0.0029923121134440103,0.0019946893056233725,oliynyk,Egap
Ridge,0.6299565205797385,0.025942979606592295,0.4980522830376699,0.061237828710374774,-0.7403100092796394,0.025455544029873555,-0.8671477577840315,0.05927594286115727,-0.9433298423978798,0.031281689367034855,-1.0958917832745525,0.06138050235722367,"{'alpha': 0.01, 'fit_intercept': True}",0.003657102584838867,0.002327124277750651,oliynyk,Egap
Ridge,0.5998698391235241,0.02483993252528825,0.5055479603054429,0.05567317534768953,-0.7675781587902177,0.024003317801610188,-0.8566948957809327,0.05763665891976603,-0.981069238747493,0.02843938312937133,-1.0880138762358975,0.05573881805729488,"{'alpha': 0.1, 'fit_intercept': True}",0.00797875722249349,0.0016620159149169922,oliynyk,Egap
Ridge,0.5420364340807492,0.024371184358338127,0.4852846154227641,0.05119643771758775,-0.8210599331975446,0.023198381834284784,-0.8724229800928263,0.04788960234179735,-1.0497200191859866,0.0258701487444082,-1.1105129658735768,0.049548508661155836,"{'alpha': 1.0, 'fit_intercept': True}",0.009973446528116861,0.00232696533203125,oliynyk,Egap
Ridge,0.46532433319903066,0.023513851262674704,0.4335302648488366,0.03739246047745449,-0.894682589729423,0.020345943480487433,-0.9210698635557218,0.0326093631909999,-1.1343731952587452,0.022670491331235575,-1.165914745274016,0.032475409618364835,"{'alpha': 10.0, 'fit_intercept': True}",0.0039895375569661455,0.0039891401926676435,oliynyk,Egap
Ridge,0.3075578272475981,0.013858056532930816,0.2950368814252887,0.012706747391939702,-1.0391662039919531,0.009436373489549153,-1.049142961158631,0.011323888823910206,-1.2912080773011125,0.010498184448693127,-1.3014757724290098,0.006043499651390054,"{'alpha': 100.0, 'fit_intercept': True}",0.0046545664469401045,0.0013294219970703125,oliynyk,Egap
Ridge,0.06849857695801549,0.0026583495452665172,0.061612325218970386,0.004771875825433734,-1.2201013264626905,0.003403683960255308,-1.2233346625405546,0.009349177956532576,-1.4976998826573718,0.0016058305150448645,-1.5016675399335775,0.004643279558486455,"{'alpha': 1000.0, 'fit_intercept': True}",0.003324429194132487,0.0016622543334960938,oliynyk,Egap
ExtraTreesRegressor,0.9888887378719726,0.0029273573854503607,0.503865225659827,0.028528189068619276,-0.02421611516407755,0.00461390955435076,-0.8460294325076073,0.030213147772351425,-0.16216860520381457,0.0207117784436776,-1.0912858644404475,0.02562800961543736,"{'max_features': 'sqrt', 'n_estimators': 16}",0.05917501449584961,0.003989378611246745,oliynyk,Egap
ExtraTreesRegressor,0.9888887378773852,0.0029273573809242334,0.5302682746996266,0.035461468455469984,-0.02421599788741229,0.00461394028559152,-0.821604041260572,0.029929190441769143,-0.16216860516720824,0.020711778416748493,-1.061504931269244,0.03462616765702357,"{'max_features': 'sqrt', 'n_estimators': 32}",0.14561104774475098,0.014960050582885742,oliynyk,Egap
ExtraTreesRegressor,0.9888887378757488,0.002927357382493605,0.5286868441637801,0.044715253212437626,-0.024216055720264727,0.004613950939226649,-0.8265769417550972,0.03173395439282359,-0.16216860517810763,0.020711778426151857,-1.062794662811242,0.0449657288640089,"{'max_features': 'sqrt', 'n_estimators': 64}",0.2280573844909668,0.008976062138875326,oliynyk,Egap
ExtraTreesRegressor,0.9888887378720579,0.002927357387572586,0.5373442097464293,0.042559790318861125,-0.02421606429799721,0.004613954855022239,-0.8203652740943447,0.03699632771079372,-0.16216860520132104,0.020711778457720025,-1.0530674142408276,0.04303227853517215,"{'max_features': 'sqrt', 'n_estimators': 128}",0.34441272417704266,0.01595759391784668,oliynyk,Egap
ExtraTreesRegressor,0.9888887378765391,0.0029273573804570983,0.5399969382473419,0.03941295819324767,-0.02421607057887872,0.004613887120178362,-0.8166759739026547,0.030801122478686226,-0.16216860517402373,0.020711778412685095,-1.050257801606748,0.03985439099209293,"{'max_features': 'sqrt', 'n_estimators': 256}",0.6885221799214681,0.03158219655354818,oliynyk,Egap
ExtraTreesRegressor,0.9888887378753405,0.002927357383140217,0.5404546364968109,0.04085524508217865,-0.02421604535923175,0.004613920179614246,-0.8157785512097017,0.0329584072861331,-0.16216860518062046,0.020711778430056532,-1.0496102346543474,0.0412659949688383,"{'max_features': 'sqrt', 'n_estimators': 512}",1.349421739578247,0.05950768788655599,oliynyk,Egap
ExtraTreesRegressor,0.988888737874824,0.002927357383776609,0.5400333438626999,0.04150849217272353,-0.024216053265375143,0.004613929164022526,-0.8168799629303942,0.033445902537729943,-0.16216860518393605,0.02071177843396683,-1.0500611063781313,0.041986947989533986,"{'max_features': 'sqrt', 'n_estimators': 1024}",2.7191243171691895,0.11635565757751465,oliynyk,Egap
ExtraTreesRegressor,0.988888737875892,0.002927357382309865,0.5404000875726163,0.040555649229887566,-0.02421604099430646,0.0046139218895049905,-0.8153991603108847,0.03349263940843391,-0.1621686051772082,0.020711778424914423,-1.0496983580097032,0.04093416267151033,"{'max_features': 'sqrt', 'n_estimators': 2048}",4.6928478082021075,0.16358478864034018,oliynyk,Egap
RandomForestRegressor,0.9101287250657868,0.0042559527271359456,0.49681127478281883,0.02986373836385545,-0.34028304989702035,0.005074572398406551,-0.8426197279277781,0.026061183753369972,-0.465054799343368,0.009957732941137802,-1.0989751737064306,0.02702896007976461,"{'max_features': 'sqrt', 'n_estimators': 16}",0.0718077818552653,0.003324747085571289,oliynyk,Egap
RandomForestRegressor,0.9184318625479203,0.003619179584077502,0.5150848551419948,0.039122682266146534,-0.3277815390035972,0.008584751374487002,-0.8339468578535185,0.03053963572542243,-0.4430665852269818,0.008905413485229998,-1.0783605695613077,0.038102877485398604,"{'max_features': 'sqrt', 'n_estimators': 32}",0.13463981946309408,0.004986763000488281,oliynyk,Egap
RandomForestRegressor,0.9238304871452159,0.006900283395819506,0.5318577202975585,0.03166540539550676,-0.31657792726661854,0.013031362524049635,-0.8213901206907002,0.02963185636115325,-0.42780014505143454,0.018521229834752136,-1.0598760325592027,0.030411792472131445,"{'max_features': 'sqrt', 'n_estimators': 64}",0.2842400074005127,0.009641170501708984,oliynyk,Egap
RandomForestRegressor,0.9251792310874477,0.003494894636344282,0.5357118425824401,0.03009403586422129,-0.31699011328396304,0.006995093672575651,-0.8179886617834325,0.026437471809240477,-0.42433476090645933,0.009303241417384076,-1.0555427491677607,0.02870444142867409,"{'max_features': 'sqrt', 'n_estimators': 128}",0.5521897474924723,0.016290028889973957,oliynyk,Egap
