estimator,mean_train_r2,std_train_r2,mean_test_r2,std_test_r2,mean_train_neg_MAE,std_train_neg_MAE,mean_test_neg_MAE,std_test_neg_MAE,mean_train_neg_RMSE,std_train_neg_RMSE,mean_test_neg_RMSE,std_test_neg_RMSE,params,mean_fit_time,mean_score_time,elem_prop,mat_prop
Ridge,0.8263128296318659,0.012748531694608859,0.39118204303045806,0.09468348201273616,-0.5009400852542308,0.011036054311596002,-0.9317939284429722,0.014901181175732194,-0.652353004915538,0.010426446603187745,-1.2133113063650711,0.042771008201907636,"{'alpha': 0.001, 'fit_intercept': True}",0.04255318641662598,0.003656784693400065,jarvis,Egap
Ridge,0.7433264375092857,0.01627279727717779,0.48834773124496444,0.07273668403313956,-0.6120616180003259,0.008399588519504904,-0.8585406048334896,0.011900463744210497,-0.7932863789196937,0.011093781835054928,-1.1131426084788592,0.0343336061959217,"{'alpha': 0.01, 'fit_intercept': True}",0.04288570086161295,0.0036567052205403647,jarvis,Egap
Ridge,0.6501645585328419,0.017102935749093655,0.4995921845319493,0.045657944777111735,-0.7144631233885207,0.003571081923461049,-0.8586545218977936,0.012294892191373433,-0.9264549288917809,0.006550749011390005,-1.10354969808135,0.01861798983586826,"{'alpha': 0.1, 'fit_intercept': True}",0.04288617769877116,0.004985968271891276,jarvis,Egap
Ridge,0.5649268088134918,0.013924666125184674,0.49606331962538225,0.02121362711771619,-0.7931353821096961,0.0021934346388513075,-0.8511971942835587,0.021968336994209397,-1.033535076738903,0.0068101726798484065,-1.1093974733447718,0.028905330170659188,"{'alpha': 1.0, 'fit_intercept': True}",0.042220751444498696,0.003657817840576172,jarvis,Egap
Ridge,0.45849884187931095,0.009695111676033591,0.43046220694254833,0.004701278495979595,-0.9018003370667319,0.008483643871919641,-0.9224212058378546,0.03316534486797653,-1.153316995612335,0.014965529622208425,-1.1805364496977913,0.04938789968373528,"{'alpha': 10.0, 'fit_intercept': True}",0.04388276735941569,0.003989458084106445,jarvis,Egap
Ridge,0.2447244572299181,0.005085670214869539,0.23394742754415476,0.0055530143491635126,-1.0955968096574684,0.021166883658050435,-1.1030349408084268,0.04640658209871136,-1.362294058453169,0.025470441557906214,-1.3696245263721956,0.06758092013166932,"{'alpha': 100.0, 'fit_intercept': True}",0.04188887278238932,0.003656148910522461,jarvis,Egap
Ridge,0.044624971363394016,0.0010518428695300425,0.03705576638639493,0.0031218245306456564,-1.2451429079075442,0.03148380133327698,-1.249264390832987,0.056519848880603,-1.5322652218074493,0.032920362593883847,-1.535292030651398,0.06940124592025658,"{'alpha': 1000.0, 'fit_intercept': True}",0.04355001449584961,0.0036568641662597656,jarvis,Egap
ExtraTreesRegressor,0.9983400036646651,0.0006610743025159009,0.50974820752533,0.015278173458121337,-0.00839541707186987,0.002307531105336605,-0.8315433094303136,0.022042338381914946,-0.06285535515791758,0.013839017658773023,-1.0947406747306248,0.03834078952992761,"{'max_features': 'sqrt', 'n_estimators': 16}",0.1283238728841146,0.0066492557525634766,jarvis,Egap
ExtraTreesRegressor,0.9983400036707515,0.0006610743054743895,0.5184674628023208,0.005449246634698328,-0.008395207646740569,0.002307437875116309,-0.815543148003917,0.030643146707802948,-0.0628553550193039,0.01383901774783236,-1.0858675881167537,0.05346638914731824,"{'max_features': 'sqrt', 'n_estimators': 32}",0.21343239148457846,0.006647904713948567,jarvis,Egap
ExtraTreesRegressor,0.998340003670425,0.000661074304896682,0.5355344448246632,0.012331920848295916,-0.008395281854194725,0.0023074422227962266,-0.8040015452063217,0.030732573502616208,-0.06285535502779328,0.013839017735976311,-1.0662363846671743,0.05188373898589849,"{'max_features': 'sqrt', 'n_estimators': 64}",0.3231379985809326,0.008975823720296225,jarvis,Egap
ExtraTreesRegressor,0.9983400036691136,0.0006610743043132654,0.5435116568181662,0.015515577288737797,-0.008395289305191319,0.002307437628364429,-0.7981191121510732,0.033218326980310825,-0.06285535505745926,0.013839017717853617,-1.0572038780517339,0.05698340032778353,"{'max_features': 'sqrt', 'n_estimators': 128}",0.5917518933614095,0.014960130055745443,jarvis,Egap
ExtraTreesRegressor,0.9983400036689426,0.0006610743029356643,0.5466986974818376,0.012019406464252883,-0.008395297310763916,0.002307391358966409,-0.7950784435217638,0.033666347945662284,-0.06285535506515438,0.013839017692176313,-1.0534343261481227,0.053030049254792884,"{'max_features': 'sqrt', 'n_estimators': 256}",1.1781834761301677,0.026927789052327473,jarvis,Egap
ExtraTreesRegressor,0.9983400036694702,0.0006610743030723023,0.5467491839879627,0.011006058927629101,-0.008395299074446088,0.0023073947259230126,-0.796460689231171,0.02943092328273926,-0.06285535505420166,0.013839017696053797,-1.0532966750137904,0.05081498959732587,"{'max_features': 'sqrt', 'n_estimators': 512}",2.3357559045155845,0.04953455924987793,jarvis,Egap
ExtraTreesRegressor,0.9983400036696503,0.0006610743035019482,0.5483612630006541,0.008512655513863293,-0.00839530156462179,0.0023074032145314087,-0.7954406812139667,0.031295374569873,-0.06285535504879625,0.013839017705527498,-1.0514626213906864,0.05018124945329097,"{'max_features': 'sqrt', 'n_estimators': 1024}",4.639293114344279,0.0954116980234782,jarvis,Egap
ExtraTreesRegressor,0.9983400036698168,0.0006610743035142683,0.5473637345206753,0.012198150526848094,-0.008395299511851794,0.0023074043200435315,-0.7950776801515281,0.03161817504182722,-0.06285535504543384,0.013839017706191498,-1.052600368598247,0.05192780002491007,"{'max_features': 'sqrt', 'n_estimators': 2048}",8.781607309977213,0.18384194374084473,jarvis,Egap
