estimator,mean_train_r2,std_train_r2,mean_test_r2,std_test_r2,mean_train_neg_MAE,std_train_neg_MAE,mean_test_neg_MAE,std_test_neg_MAE,mean_train_neg_RMSE,std_train_neg_RMSE,mean_test_neg_RMSE,std_test_neg_RMSE,params,mean_fit_time,mean_score_time,elem_prop,mat_prop
Ridge,0.5884207065612697,0.0010755611848468599,0.5004968567970932,0.005088529935587717,-0.810176560313523,0.009637852436757282,-0.8909696748259014,0.01967589124127888,-1.023460376657053,0.012846212792106921,-1.1266312779717327,0.028620123282626926,"{'alpha': 0.001, 'fit_intercept': True}",0.0016627311706542969,0.000997304916381836,magpie,Egap
Ridge,0.587038431300365,0.0006991547098720642,0.504433743387822,0.003894876825253922,-0.813264449689238,0.00945417353447891,-0.8889722627623374,0.016875725642499603,-1.0251752342979106,0.012597141649316669,-1.122150027457929,0.026720960091201496,"{'alpha': 0.01, 'fit_intercept': True}",0.0019941329956054688,0.001329978307088216,magpie,Egap
Ridge,0.5804019520774234,0.0006349788385625776,0.5098997381644889,0.004280596655611481,-0.8210560330397562,0.00842902934237812,-0.8856325483452183,0.013734957366181777,-1.0333656252975276,0.0114526171300358,-1.1158347094773848,0.021739901044853623,"{'alpha': 0.1, 'fit_intercept': True}",0.0023272037506103516,0.0016621748606363933,magpie,Egap
Ridge,0.5489953854781054,0.0034774985747283676,0.501005467556804,0.005037147266510238,-0.8475550036148568,0.005660237398744882,-0.8903329093829638,0.019824339646066176,-1.0712986381054004,0.009073742553940155,-1.1260362462623335,0.027709455537617004,"{'alpha': 1.0, 'fit_intercept': True}",0.001994530359903971,0.0009972254435221355,magpie,Egap
Ridge,0.48415183419344404,0.002992051532074893,0.45639095739386554,0.015573040449342148,-0.910887749706518,0.010392564508927412,-0.9360798827809167,0.024381841215588333,-1.1458013675685363,0.015803380777841308,-1.175535329990003,0.04328375628466884,"{'alpha': 10.0, 'fit_intercept': True}",0.0016627311706542969,0.0009979406992594402,magpie,Egap
Ridge,0.308388188557619,0.004278005682439204,0.2963954079194124,0.014777536596898708,-1.0832481473803146,0.014184623229959803,-1.0910222032643109,0.037428426814861596,-1.3267346892743095,0.019383853410890373,-1.337350047339087,0.04469136797030064,"{'alpha': 100.0, 'fit_intercept': True}",0.002326806386311849,0.001329978307088216,magpie,Egap
Ridge,0.06503951710088403,0.0010509675233885392,0.06026784331676849,0.004740917201940568,-1.267359744755826,0.014317842447822637,-1.2678022818824235,0.03623983411679952,-1.5425521872428252,0.018891300692907207,-1.5453438870552147,0.03945390314692939,"{'alpha': 1000.0, 'fit_intercept': True}",0.0019943714141845703,0.00099945068359375,magpie,Egap
ExtraTreesRegressor,0.992986525338658,0.003779772835873891,0.515036810897476,0.011917734078649336,-0.018017840863727697,0.006001437176437361,-0.8577548085292128,0.024567240124302593,-0.12676150280045356,0.043311742862243104,-1.1099754883332429,0.02844356741508871,"{'max_features': 'sqrt', 'n_estimators': 16}",0.050199031829833984,0.003989299138387044,magpie,Egap
ExtraTreesRegressor,0.9929865253409931,0.0037797728333961,0.5236660003301429,0.023378253976491997,-0.018017809573067225,0.006001399924423389,-0.8597320709385158,0.04924060290282638,-0.12676150278513265,0.043311742838435134,-1.1004268168546358,0.05164147908819634,"{'max_features': 'sqrt', 'n_estimators': 32}",0.07114267349243164,0.0049868424733479815,magpie,Egap
ExtraTreesRegressor,0.9929865253404531,0.0037797728341887314,0.5493715747090043,0.02225826508473129,-0.018017828371148372,0.006001427260863267,-0.8304665592192118,0.03477238334212649,-0.12676150278790846,0.04331174284573401,-1.0702151052902564,0.04803048740603278,"{'max_features': 'sqrt', 'n_estimators': 64}",0.17819110552469888,0.006648699442545573,magpie,Egap
ExtraTreesRegressor,0.9929865253410702,0.003779772834045337,0.5575548310379511,0.02350751883541306,-0.018017798264675425,0.0060014253530238605,-0.829029452148943,0.03733686480094114,-0.1267615027811422,0.04331174284768105,-1.0605619474030503,0.052103721236534846,"{'max_features': 'sqrt', 'n_estimators': 128}",0.23370965321858725,0.011303424835205078,magpie,Egap
ExtraTreesRegressor,0.9929865253409426,0.003779772833946994,0.5591561591296524,0.021199293753769975,-0.018017800805110624,0.006001427657473947,-0.8258004894726391,0.03802752843641489,-0.12676150278308138,0.043311742845826534,-1.0586516498089669,0.04942894661056411,"{'max_features': 'sqrt', 'n_estimators': 256}",0.40894373257954914,0.021276473999023438,magpie,Egap
ExtraTreesRegressor,0.9929865253415473,0.0037797728338682533,0.5556391715203054,0.02108699581684491,-0.018017775411059974,0.00600141650446171,-0.8285926929231265,0.04051776128446881,-0.12676150277632123,0.04331174284786778,-1.0628705940682093,0.04938232729663009,"{'max_features': 'sqrt', 'n_estimators': 512}",0.7866002718607584,0.04155540466308594,magpie,Egap
ExtraTreesRegressor,0.992986525341197,0.003779772834113444,0.5559988875242159,0.023930977535025096,-0.01801778908696157,0.006001427376146916,-0.829710673624969,0.04099660497823049,-0.12676150277926937,0.043311742849497736,-1.0624062337161202,0.05222643009064186,"{'max_features': 'sqrt', 'n_estimators': 1024}",1.5590365727742512,0.08100612958272298,magpie,Egap
ExtraTreesRegressor,0.9929865253413022,0.0037797728338744515,0.5556400392647122,0.022858313601944857,-0.01801778820273418,0.006001420620346404,-0.8290873899371142,0.04089750788352498,-0.12676150277916823,0.043311742846763104,-1.062847953440653,0.051108544348904786,"{'max_features': 'sqrt', 'n_estimators': 2048}",3.0884876251220703,0.1609030564626058,magpie,Egap
