epoch,epoch_times,cumulative_times,mae_train,mse_train,r2_train,mae_val,mse_val,r2_val
0,0.511631965637207,0.511631965637207,1.265866970665887,2.470562678965195,0.004313940769923197,1.2546415612618047,2.41262166937073,0.0025577029844360277
1,0.533574104309082,1.045206069946289,1.2673244119767875,2.444619068317579,0.014769733560715204,1.2580625284918896,2.386371186926743,0.01341035420576342
2,0.5196328163146973,1.5648388862609863,1.266451962024496,2.4195649174103186,0.024867056327144477,1.2587062683776769,2.3638899604292463,0.022704694251726498
3,0.5295841693878174,2.0944230556488037,1.2563861212379612,2.380927962685502,0.040438520074308704,1.2505388148654828,2.330817025043686,0.03637792991018951
4,0.48171257972717285,2.5761356353759766,1.2368709434886864,2.325028537785725,0.06296710377128223,1.2350483453158323,2.283586157543737,0.05590443320213512
5,0.5575096607208252,3.1336452960968018,1.209270657752458,2.253838690362241,0.09165803286277507,1.2118836612343657,2.2250978742008916,0.08008505315868264
6,0.546539306640625,3.6801846027374268,1.1757600714379584,2.1700108629052752,0.12544232009624268,1.1834011248592171,2.16356098881195,0.10552604670224908
7,0.5555148124694824,4.235699415206909,1.1401766969726685,2.0857851861475463,0.1593869485369247,1.1516734500949644,2.1123317307515608,0.12670559154463845
8,0.539557695388794,4.775257110595703,1.103308761078709,2.0126985690474313,0.18884231365777715,1.1189626747919912,2.056449620177931,0.14980875000510996
9,0.5096375942230225,5.284894704818726,1.0763568053792945,1.9398979182067693,0.21818242866966775,1.0952747757540762,1.9775750603992155,0.18241760164586185
10,0.5684800148010254,5.853374719619751,1.0592003359680031,1.8528406407989422,0.2532682486763902,1.0786203818507913,1.8788151169242997,0.22324760252139908
11,0.5465376377105713,6.399912357330322,1.0395053608108649,1.7681415891872405,0.2874036566293281,1.0568219924560622,1.7561572224930475,0.2739576552088191
12,0.5166189670562744,6.916531324386597,1.0297422464510515,1.712634305615345,0.3097741995460601,1.0450484386027101,1.6899293533082809,0.30133802686208766
13,0.5086405277252197,7.425171852111816,1.0161578603073735,1.6678141088998846,0.32783763320086856,1.0295056371471683,1.6483789181549888,0.31851608756155303
14,0.5265922546386719,7.951764106750488,1.0011246510585468,1.6296522853257,0.3432176096131765,1.0144546925472364,1.6261530151409804,0.3277048700536377
15,0.5226032733917236,8.474367380142212,0.9888411495925308,1.5969665283079555,0.35639062192937543,1.0052640866429792,1.6121352507670985,0.33350018859595787
16,0.5176165103912354,8.991983890533447,0.9754481931196758,1.5553442143100271,0.37316524503587867,0.9947675953220712,1.5723603692084738,0.3499441879718336
17,0.49470043182373047,9.486684322357178,0.9648085082007402,1.524003432733336,0.38579620541060466,0.9858153234136617,1.546987480407786,0.36043401851947987
18,0.5166192054748535,10.003303527832031,0.9556434446398565,1.4971280637027005,0.3966275154228145,0.9766405016719042,1.5206905657183212,0.3713058660724049
19,0.5281085968017578,10.531412124633789,0.9494819037163822,1.4830384160728807,0.4023059245738634,0.9692778991759665,1.5075636015827396,0.3767329039816062
20,0.5146241188049316,11.04603624343872,0.9342874333769151,1.4429312861456474,0.4184698982646673,0.9543610775020613,1.4557300230621617,0.3981622910581082
21,0.532576322555542,11.578612565994263,0.9262793962705602,1.4203320316258614,0.4275778487999552,0.9460817982724294,1.433549174376883,0.40733244688621606
22,0.5295841693878174,12.10819673538208,0.9222431389039417,1.4104021796047104,0.4315797773127824,0.9403537290142744,1.4350950589977227,0.4066933368563648
23,0.5535199642181396,12.66171669960022,0.9091564100367514,1.3714791180138866,0.4472665478361555,0.9309987519719314,1.3990000922199324,0.4216159610832001
24,0.5365657806396484,13.198282480239868,0.904321418777775,1.3563838611244707,0.4533502375855625,0.9298578101447509,1.3841475522302769,0.42775639818192746
25,0.5305812358856201,13.728863716125488,0.8948345296497768,1.3392413970570773,0.46025899267932335,0.920991613214118,1.3772116691754652,0.4306238776603104
26,0.49866700172424316,14.227530717849731,0.8879830408193933,1.3255126348943385,0.4657919577857378,0.9160925427059102,1.37128022102176,0.4330760968980675
27,0.5395574569702148,14.767088174819946,0.8835846471586375,1.3104710602497869,0.4718540125192455,0.9175244322294367,1.3541882085948043,0.4401423917723102
28,0.5525226593017578,15.319610834121704,0.8764570285575358,1.2890580468495867,0.48048388421212507,0.9096768023586427,1.3366547353553802,0.4473911983484169
29,0.5375628471374512,15.857173681259155,0.8834542797930529,1.3099793724788154,0.47205217250248277,0.9089746940074724,1.3622395511978023,0.4368137514960715
30,0.52459716796875,16.381770849227905,0.8687590287079693,1.2670247904951326,0.48936372619239865,0.9026471612054195,1.312036686409205,0.4575689579203597
31,0.5036542415618896,16.885425090789795,0.8628674576409647,1.2531416442262435,0.49495891117429713,0.8970832026048261,1.2997689586526975,0.46264076453967273
32,0.5435471534729004,17.428972244262695,0.8699515810582734,1.2780720262556169,0.48491146973544064,0.8965247959667441,1.3261126759470245,0.45174956753867923
33,0.5634937286376953,17.99246597290039,0.8557633700544953,1.2371994087835827,0.5013839501819575,0.8918642298174716,1.2830521524302607,0.4695519391382248
34,0.5126307010650635,18.505096673965454,0.8502270099758801,1.2237642079767395,0.5067986042039851,0.8862283405260074,1.2734470479402673,0.47352294611673396
35,0.5674829483032227,19.072579622268677,0.8600742638330934,1.2547674037915975,0.4943036976277374,0.88851309264455,1.313080389948979,0.4571374629747029
