epoch,epoch_times,cumulative_times,mae_train,mse_train,r2_train,mae_val,mse_val,r2_val
0,0.19547748565673828,0.19547748565673828,53.957637452951616,4631.593252918009,0.003374935914753019,54.47232864013543,4441.965352397711,0.0025693364375179994
1,0.18999671936035156,0.38547420501708984,53.73598745951793,4602.704459965835,0.00959121907156224,54.28279935718645,4418.714271710921,0.007790300357340407
2,0.18849611282348633,0.5739703178405762,53.35181756704434,4543.458749585363,0.02233969603842756,53.95069854505984,4369.845425175997,0.01876366060666146
3,0.18450665473937988,0.758476972579956,52.282044065732386,4426.8322451821205,0.047435357742246276,52.964115250131876,4268.796319241163,0.04145394942905689
4,0.21941208839416504,0.9778890609741211,50.96828510560629,4207.193911715893,0.0946970787555167,51.80631025440977,4091.986299878297,0.08115613549910461
5,0.1874985694885254,1.1653876304626465,48.382258835343634,3876.708760656955,0.16581078992733134,49.43428516069198,3830.34096152075,0.13990785073144596
6,0.18949198722839355,1.35487961769104,44.42834510272931,3426.92877544283,0.2625943333237366,45.76365536355717,3515.275229503034,0.21065496315153676
7,0.18949365615844727,1.5443732738494873,40.37434732676474,2907.375130521553,0.3743917551589043,42.23447020954839,3279.596251469885,0.2635760061579715
8,0.18849587440490723,1.7328691482543945,35.66059943277709,2506.275721475535,0.4607002244946331,38.42789342122919,3281.2870154608518,0.26319634992122776
9,0.2154238224029541,1.9482929706573486,33.28884254393746,2395.4118158153574,0.48455589165921076,36.558042213666035,3400.0263639829736,0.23653376752997435
10,0.19547772407531738,2.143770694732666,34.21373241216414,2311.5936729540003,0.5025918584289779,37.549296873988524,3554.659880170607,0.2018112520612806
11,0.19248533248901367,2.3362560272216797,31.354200621640935,2074.7845279845405,0.5535483903162433,35.15652496100747,3047.247316980627,0.3157492973747883
12,0.18650150299072266,2.5227575302124023,30.43253983651603,1961.5975329130301,0.5779039392724672,34.406698315538826,2752.7317199226013,0.3818819355423778
13,0.1874985694885254,2.7102560997009277,30.915856080788288,1892.496123743922,0.5927731630105739,34.789087615336115,2630.286860849768,0.409376579769827
14,0.18650150299072266,2.8967576026916504,29.449847467662394,1790.1708746512386,0.6147914842157627,33.629222166304494,2405.2501048707218,0.45990794213648045
15,0.19747185707092285,3.0942294597625732,29.75030486171812,1737.31702151718,0.6261645629578774,33.8887867751181,2364.211543902314,0.4691230340723671
16,0.22140836715698242,3.3156378269195557,28.14154769890088,1656.544987026491,0.6435450688992966,32.559866271341974,2273.814321116855,0.4894214728835651
17,0.18650150299072266,3.5021393299102783,28.174323957802248,1600.0464486898375,0.6557024100809764,32.91402691337089,2332.529949559056,0.47623704581301607
18,0.1874990463256836,3.689638376235962,26.71476271476485,1527.5690871674713,0.6712980703921338,31.502059300953054,2239.9813782533297,0.4970185638046867
19,0.1984696388244629,3.888108015060425,26.488082127028054,1500.4697807421999,0.6771292922909342,31.05166095272105,2128.8000725245515,0.521984009221531
20,0.19248509407043457,4.080593109130859,26.156812518826207,1437.8853548734407,0.6905961932116691,30.708216679287467,2060.6473122322845,0.5372875173601609
21,0.18849539756774902,4.269088506698608,26.313747615144965,1411.1355064348925,0.6963522188293206,30.757796061655203,1985.6326744690552,0.554131840533616
22,0.1874985694885254,4.456587076187134,25.63943721225068,1373.600401453538,0.7044290132205209,29.773108460473928,1884.537124176133,0.5768325583042879
23,0.1874985694885254,4.644085645675659,25.43370231361287,1356.7367914745048,0.7080577205482799,29.447093742841492,1851.5632125197847,0.584236756215442
